county.fips,state,year,whitemale,whitefemale,blackmale,blackfemale,other.male,other.female
4011,AZ,2012,1650,1476,57,42,1422,1341
4012,AZ,1996,4863,4623,53,32,1832,1789
4012,AZ,2000,5625,5349,69,45,2071,1970
4012,AZ,2004,5897,5450,75,48,2217,2123
4012,AZ,2008,6103,5740,57,51,2337,2246
4012,AZ,2012,5808,5607,88,64,2404,2403
4013,AZ,1992,615292,665182,24145,24213,144199,139315
4013,AZ,1996,703465,753460,30987,30342,205805,193693
4013,AZ,2000,759467,809146,37806,36097,274372,252841
4013,AZ,2004,811436,864603,46241,45075,323275,313106
4013,AZ,2008,855350,907590,59385,58454,380513,386327
4013,AZ,2012,885846,939936,69920,69101,423685,441276
4015,AZ,1992,37009,38314,164,121,2927,3148
4015,AZ,1996,45496,47114,254,179,4630,4864
4015,AZ,2000,50507,52394,362,243,6559,6783
4015,AZ,2004,58068,59686,604,426,8431,8835
4015,AZ,2008,63966,64979,929,581,10937,11125
4015,AZ,2012,65779,66333,1228,646,12940,12440
4017,AZ,1992,10740,10919,324,153,12139,13007
4017,AZ,1996,12822,13021,380,165,13574,14602
4017,AZ,2000,14538,14792,440,179,14538,15635
4017,AZ,2004,15849,16010,486,217,15790,16945
4017,AZ,2008,17624,17686,519,214,16965,17916
4017,AZ,2012,17639,17699,542,264,18099,19088
4019,AZ,1992,173045,188076,7293,6301,60874,66319
4019,AZ,1996,189886,205617,8466,7349,74075,80951
4019,AZ,2000,199134,215428,9406,8199,85397,93603
4019,AZ,2004,208013,223166,10876,9063,97687,108102
4019,AZ,2008,218505,231643,12976,10293,112051,124444
4019,AZ,2012,220008,231234,14429,11249,124600,137998
4021,AZ,1992,28782,28281,1450,887,14842,12798
4021,AZ,1996,36498,35032,1852,973,19046,15191
4021,AZ,2000,44255,41858,2338,1052,24008,17589
4021,AZ,2004,52313,49733,3283,1586,30394,21932
4021,AZ,2008,78215,75337,6019,3774,43120,33126
4021,AZ,2012,90591,88348,7405,4911,50755,38993
4023,AZ,1992,2559,2528,19,11,6590,8329
4023,AZ,1996,2756,2698,21,14,7533,9406
4023,AZ,2000,2860,2772,32,24,8400,10423
4023,AZ,2004,3005,2902,40,26,9232,11567
4023,AZ,2008,3378,3284,49,31,10542,13058
4023,AZ,2012,3315,3253,78,48,11457,13824
4025,AZ,1992,39882,43820,138,85,3309,3216
4025,AZ,1996,48839,53528,201,133,4786,4543
4025,AZ,2000,55406,60761,287,195,6366,5950
4025,AZ,2004,61787,67098,421,303,7938,7672
4025,AZ,2008,68872,74435,593,404,10049,10125
4025,AZ,2012,70065,76161,629,501,10914,11140
4027,AZ,1996,27271,26214,1342,735,18667,19598
4027,AZ,2000,30104,29200,1537,752,23272,24616
4027,AZ,2004,29192,28670,1523,750,27560,29467
4027,AZ,2008,30173,29263,1658,833,32911,35621
4027,AZ,2012,30704,28050,2157,953,39052,40155
4910,AZ,1992,28416,27097,1262,753,16271,16858
5001,AR,1992,5719,6537,1168,1615,,
5001,AR,1996,5610,6386,1225,1680,,
5001,AR,2000,5549,6325,1282,1746,,
5001,AR,2004,5332,5976,1333,1733,,
5001,AR,2008,5098,5640,1410,1746,,
5001,AR,2012,4982,5427,1446,1752,,
5003,AR,1992,6140,6549,1763,2312,72,
5003,AR,1996,6029,6470,1813,2336,147,
5003,AR,2000,5953,6437,1829,2345,282,236
5003,AR,2004,5747,6150,1828,2288,316,259
5003,AR,2008,5485,5901,1749,2198,358,308
5003,AR,2012,5404,5846,1732,2182,395,309
5005,AR,1992,11932,13592,10,,,
5005,AR,1996,13411,15152,10,,,
5005,AR,2000,14079,15783,10,14,,
5005,AR,2004,14482,16189,13,17,,337
5005,AR,2008,15343,17104,28,27,,406
5005,AR,2012,15165,16880,50,38,,488
5007,AR,1992,35769,39211,71,25,1337,
5007,AR,1996,42386,46096,121,71,2961,
5007,AR,2000,47371,51095,229,168,5646,5017
5007,AR,2004,52415,56677,537,451,8495,7632
5007,AR,2008,58661,63391,883,780,11980,11581
5007,AR,2012,63347,68602,1315,1134,15217,14293
5009,AR,1992,9852,11312,11,2,,
5009,AR,1996,10916,12376,9,2,,
5009,AR,2000,11579,12947,10,7,,
5009,AR,2004,11981,13213,12,7,276,312
5009,AR,2008,12763,13938,36,13,334,359
5009,AR,2012,12981,13980,61,51,441,463
5011,AR,1992,2792,3278,1016,1320,,
5011,AR,1996,2826,3293,1071,1354,,
5011,AR,2000,2838,3252,1106,1343,572,
5011,AR,2004,2694,3030,1081,1288,561,246
5011,AR,2008,2504,2850,1066,1273,525,338
5011,AR,2012,2473,2742,1053,1248,543,384
5013,AR,1992,1509,1649,385,523,,
5013,AR,1996,1526,1664,392,531,,
5013,AR,2000,1533,1647,402,535,,
5013,AR,2004,1530,1604,409,493,,
5013,AR,2008,1561,1562,420,477,55,
5013,AR,2012,1618,1527,418,477,81,
5015,AR,1992,6787,7549,16,1,,
5015,AR,1996,7963,8765,13,3,,
5015,AR,2000,8091,8824,13,9,953,724
5015,AR,2004,8327,9042,20,10,1073,906
5015,AR,2008,8637,9306,40,19,1136,1009
5015,AR,2012,8757,9424,58,38,1316,1244
5017,AR,1992,2424,2625,2158,3013,,
5017,AR,1996,2362,2482,2186,2826,,
5017,AR,2000,2292,2395,2143,2684,,
5017,AR,2004,2151,2208,2085,2524,195,
5017,AR,2008,1987,1971,2131,2465,202,
5017,AR,2012,1885,1853,2053,2382,212,171
5019,AR,1992,5806,6482,1408,1782,,
5019,AR,1996,6101,6732,1522,1927,,
5019,AR,2000,6152,6726,1542,1947,,226
5019,AR,2004,6013,6459,1541,2020,,244
5019,AR,2008,6037,6478,1673,2156,319,303
5019,AR,2012,5854,6363,1716,2185,365,331
5021,AR,1992,6229,7144,1,3,,
5021,AR,1996,6153,7039,2,3,,
5021,AR,2000,6029,6844,6,11,,
5021,AR,2004,5823,6494,10,12,,
5021,AR,2008,5700,6232,30,14,,
5021,AR,2012,5603,6036,43,21,102,
5023,AR,1992,7343,8056,3,2,,
5023,AR,1996,8096,8856,5,1,,
5023,AR,2000,8707,9479,9,6,,
5023,AR,2004,9085,9767,15,14,,185
5023,AR,2008,9454,9996,29,16,,212
5023,AR,2012,9538,10029,55,41,288,252
5025,AR,1992,2351,2532,285,356,,
5025,AR,1996,2486,2629,293,374,,
5025,AR,2000,2585,2705,293,384,,
5025,AR,2004,2679,2793,301,379,,
5025,AR,2008,2689,2800,323,414,,
5025,AR,2012,2685,2847,319,373,,
5027,AR,1992,5754,6530,2431,3259,,
5027,AR,1996,5655,6342,2534,3344,,
5027,AR,2000,5598,6233,2582,3377,178,136
5027,AR,2004,5683,6128,2559,3420,,177
5027,AR,2008,5412,5864,2660,3418,273,217
5027,AR,2012,5334,5751,2660,3409,315,256
5029,AR,1992,5526,6175,770,986,,
5029,AR,1996,5812,6430,792,998,,
5029,AR,2000,6011,6537,800,971,156,
5029,AR,2004,6193,6622,807,943,209,
5029,AR,2008,6327,6746,829,934,286,
5029,AR,2012,6491,6921,814,917,314,
5031,AR,1992,22461,25268,1048,1353,,334
5031,AR,1996,24067,26796,1309,1701,,498
5031,AR,2000,25678,28253,1598,2068,924,724
5031,AR,2004,26305,28788,2117,2694,1282,1131
5031,AR,2008,27196,29768,2830,3625,1734,1432
5031,AR,2012,28689,31373,3544,4482,1957,1703
5033,AR,1992,13948,15304,121,130,442,509
5033,AR,1996,15415,16775,133,137,707,736
5033,AR,2000,16628,17937,156,145,1058,1024
5033,AR,2004,17728,18931,210,185,1429,1435
5033,AR,2008,18913,20117,256,227,1729,1783
5033,AR,2012,19444,20597,304,257,1984,2028
5035,AR,1992,9250,10332,5188,7054,,
5035,AR,1996,8945,9852,5488,7424,,
5035,AR,2000,9101,9861,5945,8013,366,
5035,AR,2004,8609,9387,6354,8311,441,386
5035,AR,2008,8547,9144,6759,8910,444,419
5035,AR,2012,8268,8964,7074,9227,498,524
5037,AR,1992,4836,5378,1156,1500,,
5037,AR,1996,4938,5429,1182,1540,,
5037,AR,2000,5077,5484,1195,1560,85,
5037,AR,2004,4941,5328,1177,1559,95,
5037,AR,2008,4843,5218,1179,1552,,
5037,AR,2012,4684,5149,1203,1513,,
5039,AR,1992,2058,2321,1104,1295,,
5039,AR,1996,1982,2216,1149,1321,,
5039,AR,2000,1863,2053,1144,1295,,
5039,AR,2004,1796,1955,1140,1295,77,
5039,AR,2008,1709,1862,1114,1265,,
5039,AR,2012,1609,1790,1123,1289,93,
5041,AR,1992,3059,3475,1677,2432,,
5041,AR,1996,2868,3233,1712,2475,,
5041,AR,2000,2732,3051,1784,2520,,
5041,AR,2004,2544,2845,1775,2412,,179
5041,AR,2008,2311,2552,1791,2378,212,178
5041,AR,2012,2143,2398,1787,2306,216,185
5043,AR,1992,4283,4664,1300,1644,,
5043,AR,1996,4511,4892,1421,1758,,
5043,AR,2000,4609,4939,1473,1770,,
5043,AR,2004,4699,4968,1487,1810,,170
5043,AR,2008,4577,4862,1556,1939,167,170
5043,AR,2012,4640,4969,1656,1959,233,210
5045,AR,1992,19616,21389,1442,1783,331,
5045,AR,1996,22945,24825,1780,2180,598,
5045,AR,2000,25954,27881,2102,2531,942,800
5045,AR,2004,28741,30763,2610,3037,1378,1224
5045,AR,2008,32052,34287,3373,3911,2007,1740
5045,AR,2012,35064,37498,3980,4661,2405,2211
5047,AR,1992,5116,5564,32,9,,
5047,AR,1996,5657,6072,31,11,,
5047,AR,2000,5935,6320,35,18,,145
5047,AR,2004,6068,6426,42,23,210,190
5047,AR,2008,6174,6500,40,27,,
5047,AR,2012,6095,6399,52,43,,
5049,AR,1992,3548,3920,,2,,
5049,AR,1996,3918,4278,,1,,
5049,AR,2000,4161,4461,3,5,,
5049,AR,2004,4361,4682,6,7,,
5049,AR,2008,4471,4811,12,11,,
5049,AR,2012,4480,4784,26,20,85,
5051,AR,1992,24919,28591,1649,2052,,
5051,AR,1996,27058,30717,1884,2264,,
5051,AR,2000,28714,32140,2083,2405,1264,937
5051,AR,2004,29460,32886,2238,2451,1529,1298
5051,AR,2008,30560,34044,2413,2647,1815,1697
5051,AR,2012,30676,34353,2641,2828,2075,2013
5053,AR,1992,4795,5079,119,131,,
5053,AR,1996,5173,5458,128,142,,
5053,AR,2000,5520,5810,141,151,,
5053,AR,2004,5737,5953,175,170,148,
5053,AR,2008,5980,6265,139,176,185,136
5053,AR,2012,6175,6462,162,161,201,175
5055,AR,1992,11087,12356,6,6,,
5055,AR,1996,11866,13153,8,6,,
5055,AR,2000,12678,13898,13,11,231,
5055,AR,2004,13223,14439,44,26,305,275
5055,AR,2008,13897,15068,93,55,331,349
5055,AR,2012,14596,15698,125,94,401,414
5057,AR,1992,5128,5823,1849,2391,,
5057,AR,1996,5066,5749,1946,2510,,
5057,AR,2000,5009,5689,2028,2576,709,510
5057,AR,2004,4919,5434,1981,2500,762,629
5057,AR,2008,4783,5255,2003,2547,798,721
5057,AR,2012,4705,5162,2013,2482,838,762
5059,AR,1992,8111,8965,798,1009,,
5059,AR,1996,8884,9661,880,1086,,
5059,AR,2000,9523,10161,961,1143,172,165
5059,AR,2004,9928,10231,1057,1160,238,233
5059,AR,2008,10467,10588,1263,1190,359,282
5059,AR,2012,10989,10669,1556,1188,446,363
5061,AR,1992,3638,4049,794,1016,,
5061,AR,1996,3717,4125,871,1098,,
5061,AR,2000,3588,3949,857,1104,296,
5061,AR,2004,3480,3839,858,1073,354,
5061,AR,2008,3331,3705,851,1093,416,409
5061,AR,2012,3327,3637,862,1083,427,459
5063,AR,1992,10394,11588,169,211,,
5063,AR,1996,10925,12057,192,220,,
5063,AR,2000,11397,12430,209,231,302,269
5063,AR,2004,11612,12615,230,247,477,435
5063,AR,2008,11689,12740,260,227,722,613
5063,AR,2012,11958,12989,286,249,839,714
5065,AR,1992,4241,4664,94,,,
5065,AR,1996,4633,4912,139,,,
5065,AR,2000,4918,5023,171,3,,
5065,AR,2004,5131,5046,167,4,,
5065,AR,2008,5220,5116,163,8,,
5065,AR,2012,5176,5093,171,20,,
5067,AR,1992,5544,6455,652,1001,,
5067,AR,1996,5260,6336,628,1066,,
5067,AR,2000,5236,6133,967,1153,,103
5067,AR,2004,5308,6016,1032,1115,154,
5067,AR,2008,5377,5811,1042,1108,204,153
5067,AR,2012,5362,5670,1088,1096,241,197
5069,AR,1992,16854,17912,10232,12729,,
5069,AR,1996,16106,16678,11252,13547,,
5069,AR,2000,15679,15748,12267,14319,526,540
5069,AR,2004,14737,14688,12789,14848,623,627
5069,AR,2008,13591,13345,13223,15185,679,655
5069,AR,2012,12447,12391,13120,15297,760,727
5071,AR,1992,6272,6935,94,80,,
5071,AR,1996,7045,7722,107,81,,
5071,AR,2000,7277,7898,98,83,613,454
5071,AR,2004,7505,8016,133,95,798,667
5071,AR,2008,7735,8254,147,109,985,886
5071,AR,2012,7886,8316,166,127,1165,1042
5073,AR,1992,2002,2262,950,1259,,
5073,AR,1996,1981,2217,946,1217,,
5073,AR,2000,1892,2119,880,1135,,
5073,AR,2004,1801,1977,918,1102,,
5073,AR,2008,1750,1860,906,1105,,
5073,AR,2012,1719,1841,872,1103,,55
5075,AR,1992,5772,6697,23,28,,
5075,AR,1996,5918,6770,22,28,,
5075,AR,2000,5958,6716,28,28,66,
5075,AR,2004,5990,6603,34,39,,
5075,AR,2008,6038,6579,51,62,,
5075,AR,2012,5942,6447,61,74,,
5077,AR,1992,1917,2027,1775,2387,,
5077,AR,1996,2013,1872,1956,2312,,
5077,AR,2000,2261,1760,2400,2219,,80
5077,AR,2004,2265,1612,2330,2031,,81
5077,AR,2008,2219,1489,2303,1971,,
5077,AR,2012,2128,1388,2267,1895,,
5079,AR,1992,3956,2809,2305,1108,,
5079,AR,1996,3957,3009,2294,1119,,
5079,AR,2000,4037,3112,2409,1076,,
5079,AR,2004,4201,3081,2640,1027,177,
5079,AR,2008,4162,3058,2525,929,218,
5079,AR,2012,4261,3086,2602,889,255,
5081,AR,1992,3657,3986,784,1024,,
5081,AR,1996,3603,3941,828,1061,,
5081,AR,2000,3615,3966,885,1094,,
5081,AR,2004,3548,3930,827,1026,,
5081,AR,2008,3583,3921,806,977,,
5081,AR,2012,3561,3807,810,983,,
5083,AR,1992,6890,7544,93,78,,
5083,AR,1996,7230,7809,91,81,,
5083,AR,2000,7590,8088,91,80,,
5083,AR,2004,7655,8089,101,87,,
5083,AR,2008,7652,8022,102,99,314,
5083,AR,2012,7482,7933,110,110,344,322
5085,AR,1992,12244,13088,938,1130,,216
5085,AR,1996,14328,15318,989,1195,,337
5085,AR,2000,16187,17268,1001,1214,387,463
5085,AR,2004,17852,19042,1153,1372,602,649
5085,AR,2008,20226,21461,1269,1500,891,893
5085,AR,2012,21508,22898,1328,1566,1166,1126
5087,AR,1992,4186,4420,1,1,,
5087,AR,1996,4479,4732,2,1,,
5087,AR,2000,4730,4981,9,7,,156
5087,AR,2004,4848,4964,9,7,,
5087,AR,2008,5283,5393,12,11,325,274
5087,AR,2012,5410,5460,18,23,351,308
5089,AR,1992,4575,4979,,,,
5089,AR,1996,5410,5816,,,,
5089,AR,2000,5865,6182,3,2,,
5089,AR,2004,6084,6332,3,4,,
5089,AR,2008,6503,6648,9,15,110,156
5089,AR,2012,6458,6524,25,28,170,189
5091,AR,1992,9949,11148,2227,3036,,
5091,AR,1996,10267,11286,2403,3216,,
5091,AR,2000,10610,11387,2539,3354,339,313
5091,AR,2004,11072,11771,2745,3612,406,410
5091,AR,2008,11437,12001,2990,3788,527,450
5091,AR,2012,11627,12111,3279,3955,603,546
5093,AR,1992,12992,14094,3717,5031,,
5093,AR,1996,11691,12849,3775,5136,,
5093,AR,2000,11659,12657,4134,5588,464,452
5093,AR,2004,10860,11729,4106,5270,567,472
5093,AR,2008,10343,11034,4306,5497,652,543
5093,AR,2012,10103,10629,4491,5485,646,550
5095,AR,1992,2308,2639,1021,1483,,
5095,AR,1996,2212,2513,1018,1450,,
5095,AR,2000,2125,2423,1017,1406,65,48
5095,AR,2004,1978,2221,1025,1366,,44
5095,AR,2008,1814,2003,1011,1292,,
5095,AR,2012,1700,1862,989,1220,,
5097,AR,1992,2857,3033,6,1,,
5097,AR,1996,3029,3239,8,2,,
5097,AR,2000,3217,3430,15,8,,
5097,AR,2004,3293,3426,12,8,,
5097,AR,2008,3420,3560,7,7,,133
5097,AR,2012,3437,3502,21,23,142,137
5099,AR,1992,2321,2663,921,1077,,
5099,AR,1996,2309,2637,945,1114,,
5099,AR,2000,2304,2599,964,1125,73,
5099,AR,2004,2280,2460,968,1098,,
5099,AR,2008,2147,2329,903,1080,,
5099,AR,2012,2170,2294,914,1075,,
5101,AR,1992,2649,2737,3,,,
5101,AR,1996,2842,2926,2,,,
5101,AR,2000,3066,3129,3,,,
5101,AR,2004,3127,3100,3,,,
5101,AR,2008,3174,3116,2,3,,98
5101,AR,2012,3014,3087,16,16,,100
5103,AR,1992,6585,7513,2978,3909,,
5103,AR,1996,6250,7124,3078,3988,,
5103,AR,2000,6096,6889,3211,4081,104,133
5103,AR,2004,5758,6420,3170,4141,167,147
5103,AR,2008,5503,6088,3193,4189,191,166
5103,AR,2012,5382,5924,3119,4082,225,192
5105,AR,1992,2873,3019,43,41,,
5105,AR,1996,3257,3398,46,49,,
5105,AR,2000,3508,3629,55,64,,
5105,AR,2004,3611,3673,59,62,,
5105,AR,2008,3690,3785,60,65,,
5105,AR,2012,3660,3800,80,67,,
5107,AR,1992,4066,4835,3391,5119,,
5107,AR,1996,3844,4490,3534,5249,,
5107,AR,2000,3643,4172,3619,5267,145,160
5107,AR,2004,3295,3648,3727,5214,131,145
5107,AR,2008,2973,3251,3715,5033,115,124
5107,AR,2012,2794,3054,3620,4782,,114
5109,AR,1992,3338,3655,99,122,,
5109,AR,1996,3580,3912,102,124,,
5109,AR,2000,3699,4009,113,138,152,
5109,AR,2004,3619,3913,122,131,210,160
5109,AR,2008,3613,3916,132,123,268,200
5109,AR,2012,3611,3868,157,125,264,228
5111,AR,1992,7661,8594,426,593,,
5111,AR,1996,7849,8772,443,603,,
5111,AR,2000,8022,8894,463,605,,126
5111,AR,2004,7929,8751,485,604,172,139
5111,AR,2008,7850,8520,519,611,203,163
5111,AR,2012,7822,8482,559,663,214,209
5113,AR,1992,5917,6501,3,,,
5113,AR,1996,6484,7036,1,,,
5113,AR,2000,6724,7197,9,8,,
5113,AR,2004,6657,7185,10,10,370,
5113,AR,2008,6791,7298,12,16,448,444
5113,AR,2012,6814,7348,30,28,526,475
5115,AR,1992,15580,16824,349,337,,
5115,AR,1996,16573,17888,384,389,,
5115,AR,2000,17572,18848,429,436,608,
5115,AR,2004,18125,19483,538,451,908,929
5115,AR,2008,19222,20317,629,505,1443,1395
5115,AR,2012,19799,20886,705,517,1948,1702
5117,AR,1992,2864,3081,318,419,,
5117,AR,1996,2932,3116,348,449,,
5117,AR,2000,2982,3111,365,468,,44
5117,AR,2004,2921,3007,369,467,,43
5117,AR,2008,2851,2973,343,442,,
5117,AR,2012,2773,2943,323,390,,
5119,AR,1992,88841,99483,25680,33124,2508,2849
5119,AR,1996,85634,95715,28886,36892,3958,3932
5119,AR,2000,84408,93492,32320,40722,5493,5067
5119,AR,2004,82551,91099,34943,44392,7636,6711
5119,AR,2008,81929,89876,37854,48169,9975,8564
5119,AR,2012,82501,89487,41093,52539,11529,10234
5121,AR,1992,5691,6361,42,42,,
5121,AR,1996,5942,6663,47,45,,
5121,AR,2000,6122,6832,53,53,,
5121,AR,2004,6261,6822,55,52,,
5121,AR,2008,6242,6811,55,37,,
5121,AR,2012,6242,6780,66,56,143,
5123,AR,1992,4923,5558,3256,4403,,
5123,AR,1996,5074,5368,3759,4657,,
5123,AR,2000,5060,5040,4113,4662,1286,167
5123,AR,2004,5133,4793,4612,4727,1197,170
5123,AR,2008,5188,4383,4999,4699,1131,
5123,AR,2012,5203,4232,5281,4714,1100,
5125,AR,1992,22349,23835,536,416,287,
5125,AR,1996,25362,26988,594,481,455,
5125,AR,2000,28272,29940,665,548,672,645
5125,AR,2004,30668,32455,859,776,1023,937
5125,AR,2008,33895,35791,1396,1426,1498,1456
5125,AR,2012,36230,38625,1913,2116,1922,1783
5127,AR,1992,3535,3836,,,,
5127,AR,1996,3614,3915,,,,
5127,AR,2000,3485,3747,6,11,,
5127,AR,2004,3442,3675,7,13,333,283
5127,AR,2008,3529,3698,14,15,403,338
5127,AR,2012,3494,3646,28,26,433,372
5129,AR,1992,2694,2931,,,,
5129,AR,1996,2796,3013,,,,
5129,AR,2000,2967,3132,,3,,
5129,AR,2004,2930,3071,,3,,
5129,AR,2008,3080,3152,1,3,,
5129,AR,2012,2955,3072,16,10,,
5131,AR,1992,30900,34899,1673,1936,2011,1981
5131,AR,1996,31948,35984,1899,2184,3159,2889
5131,AR,2000,32776,36631,2073,2364,4604,3966
5131,AR,2004,32854,36530,2245,2563,5657,4987
5131,AR,2008,33716,36942,2487,2712,6700,6323
5131,AR,2012,34292,37766,2730,2918,7595,7188
5133,AR,1992,4305,4800,254,291,,
5133,AR,1996,4211,4707,252,293,,
5133,AR,2000,3993,4484,238,277,1083,780
5133,AR,2004,3884,4305,245,282,1297,1015
5133,AR,2008,3795,4191,238,276,1495,1266
5133,AR,2012,3836,4177,264,296,1656,1492
5135,AR,1992,5237,5982,18,12,,
5135,AR,1996,5720,6455,20,16,,
5135,AR,2000,6059,6733,31,21,,
5135,AR,2004,6173,6812,30,22,,
5135,AR,2008,6235,6702,30,19,,
5135,AR,2012,6123,6523,48,43,,
5137,AR,1992,3587,3888,,1,,
5137,AR,1996,3899,4169,,2,,
5137,AR,2000,4157,4384,8,3,,
5137,AR,2004,4271,4519,7,4,,
5137,AR,2008,4548,4772,7,4,,
5137,AR,2012,4627,4860,15,19,,
5139,AR,1992,10998,12715,3836,4932,,131
5139,AR,1996,10679,12328,3990,5107,,176
5139,AR,2000,10553,12058,4106,5243,291,248
5139,AR,2004,10243,11300,4233,5166,453,358
5139,AR,2008,9809,10678,4223,5171,561,460
5139,AR,2012,9553,10228,4180,5096,576,526
5141,AR,1992,5142,5572,12,11,,
5141,AR,1996,5557,6011,9,12,,
5141,AR,2000,5827,6269,11,24,,
5141,AR,2004,6045,6386,13,29,,
5141,AR,2008,6327,6644,25,31,,
5141,AR,2012,6313,6516,35,39,,189
5143,AR,1992,40235,42354,685,570,1831,1526
5143,AR,1996,46173,48482,1012,799,3765,3010
5143,AR,2000,48205,50433,1298,1003,6372,5101
5143,AR,2004,51607,54162,1610,1330,9054,7545
5143,AR,2008,55258,57747,2055,1703,11790,10618
5143,AR,2012,57808,60498,2404,1995,13920,12777
5145,AR,1992,18366,20264,525,614,270,
5145,AR,1996,20136,22046,641,705,431,
5145,AR,2000,21762,23604,750,783,643,
5145,AR,2004,22637,24628,825,905,923,720
5145,AR,2008,23970,25908,943,982,1168,931
5145,AR,2012,25232,27168,1136,1134,1322,1144
5147,AR,1992,2156,2463,690,1012,,
5147,AR,1996,2170,2462,730,1026,,
5147,AR,2000,2073,2345,732,980,,
5147,AR,2004,2034,2256,693,896,,
5147,AR,2008,1918,2109,666,844,,
5147,AR,2012,1828,2030,627,754,,
5149,AR,1992,6071,6713,96,116,,
5149,AR,1996,6419,7097,106,112,,
5149,AR,2000,6217,6896,95,108,1049,735
5149,AR,2004,6100,6618,112,111,1214,930
5149,AR,2008,6275,6736,111,90,1355,1114
5149,AR,2012,6232,6600,137,132,1387,1264
6001,CA,1992,254468,266234,72832,84613,143570,144357
6001,CA,1996,236961,248813,68500,82555,168417,171607
6001,CA,2000,238104,251220,68602,85159,204465,209128
6001,CA,2004,222629,233311,64847,79782,227845,237123
6001,CA,2008,215799,225069,64106,77870,249930,264123
6001,CA,2012,219523,227056,66214,79388,281313,300906
6003,CA,1992,379,311,1,,,
6003,CA,1996,409,342,1,,,
6003,CA,2000,387,317,4,2,,
6003,CA,2004,411,348,3,2,,
6003,CA,2008,399,338,1,,,
6003,CA,2012,344,302,8,5,,
6005,CA,1992,10884,10353,1387,23,1804,
6005,CA,1996,11260,10766,1230,26,1701,
6005,CA,2000,11770,11327,1146,40,1809,869
6005,CA,2004,12732,12066,1018,46,2285,1171
6005,CA,2008,13259,12465,823,61,2609,1412
6005,CA,2012,13102,12290,745,106,2822,1518
6007,CA,1992,58068,63849,850,693,7273,6841
6007,CA,1996,57742,63591,949,742,8420,8068
6007,CA,2000,59745,65873,1112,856,9693,9456
6007,CA,2004,62769,67755,1294,934,11607,11474
6007,CA,2008,64698,68864,1472,1041,13299,13184
6007,CA,2012,65168,69080,1673,1275,15435,15056
6009,CA,1992,11545,12332,101,44,920,
6009,CA,1996,12564,13351,123,55,1032,1094
6009,CA,2000,13539,14283,155,79,1174,1306
6009,CA,2004,14877,15497,182,102,1579,1680
6009,CA,2008,15558,16014,206,108,1949,2025
6009,CA,2012,15225,15665,215,147,2171,2094
6011,CA,1992,3494,3838,23,16,2092,1623
6011,CA,1996,3356,3657,21,17,2474,2014
6011,CA,2000,3283,3523,29,26,2872,2458
6011,CA,2004,3503,3706,34,42,3276,2893
6011,CA,2008,3455,3650,60,49,3650,3336
6011,CA,2012,3253,3445,85,90,4092,3656
6013,CA,1992,204668,221613,22890,27451,61502,63772
6013,CA,1996,199342,217168,24072,29695,74935,78241
6013,CA,2000,205501,223994,26405,33091,92283,96522
6013,CA,2004,201040,217349,27565,34855,111511,118241
6013,CA,2008,194899,210044,29482,37186,128723,137874
6013,CA,2012,199707,212856,32493,40439,147266,159931
6015,CA,1992,7501,7220,1239,17,2458,
6015,CA,1996,7559,7310,1180,24,2573,
6015,CA,2000,7389,7260,1100,33,2783,1354
6015,CA,2004,7575,7431,1037,33,3119,1581
6015,CA,2008,7728,7506,1028,33,3565,1793
6015,CA,2012,7464,7321,983,75,3797,1948
6017,CA,1992,42878,44518,259,157,4537,4269
6017,CA,1996,45187,46979,307,189,5350,5223
6017,CA,2000,48684,50466,385,234,6234,6294
6017,CA,2004,53408,54719,548,390,7717,7921
6017,CA,2008,55743,56723,635,503,9100,9642
6017,CA,2012,57189,58012,734,543,10011,10716
6019,CA,1992,119355,135486,9319,11045,95844,89152
6019,CA,1996,116324,130571,11159,11983,111419,103591
6019,CA,2000,116499,129347,12759,13019,126337,119043
6019,CA,2004,119825,131916,14103,14273,145227,140672
6019,CA,2008,118785,129081,15099,15192,163624,160862
6019,CA,2012,117705,127641,15776,16192,182496,181697
6021,CA,1992,6304,6973,53,21,2000,1625
6021,CA,1996,6077,6675,57,21,2333,1942
6021,CA,2000,5927,6452,58,37,2725,2332
6021,CA,2004,6049,6465,72,42,3038,2686
6021,CA,2008,5996,6353,94,60,3490,3193
6021,CA,2012,5862,6194,125,74,3763,3526
6023,CA,1992,38238,40107,394,228,4158,4416
6023,CA,1996,38558,40483,475,275,4881,5082
6023,CA,2000,39170,41277,552,333,5568,5687
6023,CA,2004,40994,42622,648,395,6310,6610
6023,CA,2008,42079,42736,794,467,7233,7383
6023,CA,2012,42449,42933,930,627,8205,8411
6025,CA,1992,12967,12433,1114,772,22953,26481
6025,CA,1996,13080,11321,2315,770,30606,29729
6025,CA,2000,12550,10383,3716,730,32810,33024
6025,CA,2004,11814,9626,3895,698,37342,37887
6025,CA,2008,11283,9137,4052,708,42926,44545
6025,CA,2012,10658,8650,3792,685,47574,49568
6027,CA,1992,5486,5906,16,3,1037,
6027,CA,1996,5256,5692,11,3,1137,
6027,CA,2000,5137,5538,12,4,1215,1321
6027,CA,2004,5407,5573,30,7,1481,1565
6027,CA,2008,5312,5246,60,20,1653,1735
6027,CA,2012,5130,5105,97,45,1820,1963
6029,CA,1992,122075,127515,11162,9193,61305,53102
6029,CA,1996,118845,123224,12794,9721,72539,64025
